item_name,item_name_citation,category,category_citation,store_name,store_name_citation,store_location,store_location_citation,store_rating,store_rating_citation,store_review_count,store_review_count_citation,special_name,special_name_citation,special_description,special_description_citation
Carne Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Wood-Fired Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Masala Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Wood-Fired Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Tikka Twist,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Wood-Fired Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Tuscan Zest,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Wood-Fired Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Fuccino Pizza (V),https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Wood-Fired Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Zucca Pizza (V),https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Wood-Fired Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Frutti Di Mare Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Wood-Fired Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Pomodoro Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bolognaise Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Homemade Lasagna,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Blu Formaggi Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Cielo Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
The Pollo Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Crema Di Gamberi Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Tortelloni Pesto,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Funghi Bianco Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Ragu Di Manzo Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Spagnolo Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
My Goodness Ravioli,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Zesty Trout,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Meatballs Pasta (NEW),https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Crema di Brisket Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Pasta,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bambini Margherita Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Bambini,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bambini Regina Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Bambini,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bambini Esotica Pizza,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Bambini,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bambini Pomodoro Pasta (Vit),https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Bambini,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bambini Homemade Lasagna,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Bambini,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bambini Bolognaise (Vit),https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Bambini,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Vanilla Milkshake,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Berry Milkshake,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Bar One Milkshake,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Salted Caramel Milkshake,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Coffee Milkshake,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Oreo Milkshake New,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Choc Nut Sundae,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Salted Caramel Pancakes,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Double Chocolate Brownie (Popcorn),https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
Chocolate Pancakes,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Shakes & Dessert,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,"Col'Cacchio, Paardevlei",https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,Paardevlei,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,4.4,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,700,https://www.ubereats.com/za/store/colcacchio-paardevlei/3Wx_PuBcUmyKLnmkHJFAnA,,,,
